Brand,Product,Variant Scope,Affected Variants,Current Category,Current Weight(s),Corrected Ship Class,Rec L,Rec W,Rec H,Recommended Site Weight,Delta Min,Delta Max,Match Source,Confidence,Action,Reason
🟣 Mazda,ETi Mazda RX-7 (FD3S) UC10 Display Mount,All variants,8,Accessory,12,Accessory,,,,12.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,ETi Mazda RX-8 Rear Trunk Lip Spoiler,All variants,2,Trunk/Boot,67,Duckbill / Small Spoiler,130.0,32.0,16.0,14.0,-53.0,-53.0,Exact vehicle + part P75,Low,UPDATE SITE,Matched RX8-RS cleaned historical cartons.
🟣 Mazda,ETi Mazda RX-8 SE3P RE Style Vented Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,ETi Mazda RX-8 Titanium Oil Dipstick,All variants,2,Accessory,1,Accessory,,,,1.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,ETi RX-7 13B Turbo Manifold,All variants,50,Accessory,10,Accessory,,,,10.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,ETi RX-7 Suzuka Style Carbon Hood,All variants,10,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,ETi RX-7 Titanium Key,All variants,12,Accessory,0.1,Accessory,,,,0.1,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,ETi RX-7 Titanium Pulley Hardware,All variants,2,Hardware,0.1,Hardware,,,,0.1,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,ETi RX-7 Titanium Seat Bolts,All variants,2,Hardware,0.1,Hardware,,,,0.1,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,ETi RX7 Titanium Bolt Kit,All variants,4,Hardware,0.1,Hardware,,,,0.1,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,ETi Widebody Kit – Mazda RX-8,All variants,1,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda 3 (5-Door) AutoExe Style Body Kit,All variants,5,Full Body Kit,200,Door,,,,200.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🟣 Mazda,Mazda 3 (5-Door) Mazdaspeed Style Body Kit,All variants,5,Full Body Kit,200,Door,,,,200.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🟣 Mazda,Mazda 3 AutoExe Style Body Kit,All variants,1,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda MX-5 Standard Style Body Kit,Complete Body Kit / Fiberglass (FRP); Taillight / Fiberglass (FRP); Taillight / Forged Carbon; Taillight / Gloss Carbon; Taillight / Kevlar; Taillight / Matte Carbon,6,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-7 (FD3S) 99+ Elite Style Front Bumper,Complete Bumper / Dry Carbon; Complete Bumper / Fiberglass (FRP); Complete Bumper / Forged Carbon; Complete Bumper / Gloss Carbon; Complete Bumper / Kevlar; Complete Bumper / Matte Carbon,6,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) BN-Sport Wide Body Kit,Front Bumper / Fiberglass (FRP); Front Bumper / Forged Carbon; Front Bumper / Gloss Carbon; Front Bumper / Kevlar; Front Bumper / Matte Carbon,5,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) BN-Sport Wide Body Kit,Complete Body Kit / Fiberglass (FRP); Complete Body Kit / Forged Carbon; Complete Body Kit / Gloss Carbon; Complete Body Kit / Kevlar; Complete Body Kit / Matte Carbon,5,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-7 (FD3S) BN-Sport Wide Body Kit,Rear Bumper / Fiberglass (FRP); Rear Bumper / Forged Carbon; Rear Bumper / Gloss Carbon; Rear Bumper / Kevlar; Rear Bumper / Matte Carbon,5,Bumper,140,Rear Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) C-West Body Kit,Front Bumper / Fiberglass (FRP); Front Bumper / Forged Carbon; Front Bumper / Gloss Carbon; Front Bumper / Kevlar; Front Bumper / Matte Carbon,5,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) C-West Body Kit,Complete Body Kit / Fiberglass (FRP); Complete Body Kit / Forged Carbon; Complete Body Kit / Gloss Carbon; Complete Body Kit / Kevlar; Complete Body Kit / Matte Carbon,5,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-7 (FD3S) C-West Body Kit,Rear Bumper / Fiberglass (FRP); Rear Bumper / Forged Carbon; Rear Bumper / Gloss Carbon; Rear Bumper / Kevlar; Rear Bumper / Matte Carbon,5,Bumper,140,Rear Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) FEED Style Front Fenders,All variants,6,Front Fender,66,Front Fender,,,,66.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) Knight Sport Style Body Kit,Complete Body Kit / Fiberglass (FRP),1,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-7 (FD3S) Knight Sport Style Body Kit,Mirror / Fiberglass (FRP); Mirror / Forged Carbon; Mirror / Gloss Carbon; Mirror / Kevlar; Mirror / Matte Carbon,5,Mirror Cover,6,Mirror Cover,,,,6.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,Mazda RX-7 (FD3S) Lexan OEM-Style Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,Mazda RX-7 (FD3S) Mazdaspeed Body Kit,Front Bumper / Fiberglass (FRP); Front Bumper / Forged Carbon; Front Bumper / Gloss Carbon; Front Bumper / Kevlar; Front Bumper / Matte Carbon,5,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) Mazdaspeed Body Kit,Complete Body Kit / Fiberglass (FRP); Complete Body Kit / Forged Carbon; Complete Body Kit / Gloss Carbon; Complete Body Kit / Kevlar; Complete Body Kit / Matte Carbon,5,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-7 (FD3S) Mazdaspeed Style Carbon Fiber Hood,All variants,10,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,Mazda RX-7 (FD3S) Minor Change 2000 Body Kit,Front Bumper / Fiberglass (FRP); Front Bumper / Forged Carbon; Front Bumper / Gloss Carbon; Front Bumper / Kevlar; Front Bumper / Matte Carbon,5,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) Minor Change 2000 Body Kit,Complete Body Kit / Fiberglass (FRP); Complete Body Kit / Forged Carbon; Complete Body Kit / Gloss Carbon; Complete Body Kit / Kevlar; Complete Body Kit / Matte Carbon,5,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-7 (FD3S) NACA Vented Style Headlight Cover,All variants,5,Fog Cover,5,Fog / Light Cover,,,,5.0,0.0,0.0,Retain current actual/manual weight,Existing,UPDATE SITE,No defensible dimensional override from the partner extract.
🟣 Mazda,Mazda RX-7 (FD3S) OEM Style Carbon Fiber Trunk,All variants,4,Trunk/Boot,67,Trunk / Boot,,,,67.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) OEM Style Headlight Cover,All variants,4,Fog Cover,5,Fog / Light Cover,,,,5.0,0.0,0.0,Retain current actual/manual weight,Existing,UPDATE SITE,No defensible dimensional override from the partner extract.
🟣 Mazda,Mazda RX-7 (FD3S) RE Style Headlights,All variants,5,Accessory,5,Accessory,,,,5.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,Mazda RX-7 (FD3S) RE-Amemiya GT Carbon Hood,All variants,10,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,Mazda RX-7 (FD3S) RE-Amemiya Style Full Wide Body Kit,Front Bumper / Fiberglass (FRP); Front Bumper / Forged Carbon; Front Bumper / Gloss Carbon; Front Bumper / Kevlar; Front Bumper / Matte Carbon,5,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) RE-Amemiya Style Full Wide Body Kit,Complete Body Kit / Fiberglass (FRP); Complete Body Kit / Forged Carbon; Complete Body Kit / Gloss Carbon; Complete Body Kit / Kevlar; Complete Body Kit / Matte Carbon; Front Fender / Fiberglass (FRP); …,20,"Front Fender, Full Body Kit, Rear Diffuser, Rear Fender","30, 41, 66, 200",Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-7 (FD3S) RE-Amemiya Style Rear Lamp Tail Lip,All variants,4,Accessory,32,Accessory,,,,32.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,Mazda RX-7 (FD3S) Rocket Bunny Wide Body Kit,Front Bumper / Fiberglass (FRP); Front Bumper / Forged Carbon; Front Bumper / Gloss Carbon; Front Bumper / Kevlar; Front Bumper / Matte Carbon,5,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) Rocket Bunny Wide Body Kit,Complete Body Kit / Fiberglass (FRP); Complete Body Kit / Forged Carbon; Complete Body Kit / Gloss Carbon; Complete Body Kit / Kevlar; Complete Body Kit / Matte Carbon; Front Fender / Fiberglass (FRP); …,15,"Front Fender, Full Body Kit, Rear Fender","41, 66, 200",Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-7 (FD3S) V8 MS Engine Swap Carbon Hood,All variants,8,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,Mazda RX-7 (FD3S) Veilside Style Carbon Fiber Hood,All variants,8,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,Mazda RX-7 (FD3S) Veilside Style Carbon Fiber Trunk,All variants,8,Trunk/Boot,67,Trunk / Boot,,,,67.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) Vertex Style Body Kit,Front Bumper / Fiberglass (FRP); Front Bumper / Forged Carbon; Front Bumper / Gloss Carbon; Front Bumper / Kevlar; Front Bumper / Matte Carbon,5,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-7 (FD3S) Vertex Style Body Kit,Complete Body Kit / Fiberglass (FRP); Complete Body Kit / Forged Carbon; Complete Body Kit / Gloss Carbon; Complete Body Kit / Kevlar; Complete Body Kit / Matte Carbon,5,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-7 (FD3S) Vertex Style Body Kit,Rear Bumper / Fiberglass (FRP); Rear Bumper / Forged Carbon; Rear Bumper / Gloss Carbon; Rear Bumper / Kevlar; Rear Bumper / Matte Carbon,5,Bumper,140,Rear Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-8 MazdaSpeed Body Kit (4-Piece),All variants,6,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-8 Odula Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,Mazda RX-8 Pandem Body Kit,Full Kit without duckbill,1,Full Body Kit,200,Duckbill / Small Spoiler,130.0,32.0,16.0,14.0,-186.0,-186.0,Exact vehicle + part P75,Low,UPDATE SITE,Matched RX8-RS cleaned historical cartons.
🟣 Mazda,Mazda RX-8 Pandem Body Kit,Full Kit; Full Kit with Carbon Accents,2,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🟣 Mazda,Mazda RX-8 RE Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,Mazda RX-8 Rear Bumper Diffuser,All variants,4,Bumper,140,Rear Diffuser,151.0,51.0,21.0,33.0,-107.0,-107.0,Cleaned category P75,Low,UPDATE SITE,Cleaned P75; full diffusers only. Representative carton: B-987-DIF-EPAGT / OD-0018908.
🟣 Mazda,Mazda RX-8 SE3P VTX1-Style Front Bumper,All variants,5,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,Mazda RX-8 VS-Style Rear Bumper,All variants,5,Bumper,140,Rear Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,RX-7 RE Amemiya Street-Style Carbon Fiber Rear Diffuser,All variants,4,Rear Diffuser,30,Rear Diffuser,151.0,51.0,21.0,33.0,3.0,3.0,Cleaned category P75,Low,UPDATE SITE,Cleaned P75; full diffusers only. Representative carton: B-987-DIF-EPAGT / OD-0018908.
🟣 Mazda,RX-8 SE3P EPA Design Vented Carbon Hood,All variants,3,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🟣 Mazda,RX8 03-08 SE3P MS Style Front Bumper,All variants,2,Bumper,140,Front Bumper,,,,140.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🟣 Mazda,RX8 B-Pillar Cover (A-RX8-BPILA),All variants,1,Pillar Trim,8,Pillar Trim,,,,8.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,RX8 Carbon Eyebrow (A-RX8-EYE),All variants,1,Accessory,5,Accessory,,,,5.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,RX8 Carbon Side Mirror Cover,All variants,1,Mirror Cover,6,Mirror Cover,,,,6.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,RX8 Dash Mount Triple Gauge Pod RHD 60mm (A-RX8-POD-3H),All variants,1,Gauge Pod,5,Gauge Pod,,,,5.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,RX8 Fender Fins Add On (A-RX8-FIN-FENDER),All variants,1,Accessory,5,Accessory,,,,5.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🟣 Mazda,RX8 Rear Roof Spoiler (All Model) (B-RX8-RS-RF),All variants,1,Roof Panel,55,Duckbill / Small Spoiler,130.0,32.0,16.0,14.0,-41.0,-41.0,Exact vehicle + part P75,Low,UPDATE SITE,Matched RX8-RS cleaned historical cartons.
🟣 Mazda,RX8 SE3P MS Style Rear Diffuser,All variants,2,Rear Diffuser,30,Rear Diffuser,151.0,51.0,21.0,33.0,3.0,3.0,Cleaned category P75,Low,UPDATE SITE,Cleaned P75; full diffusers only. Representative carton: B-987-DIF-EPAGT / OD-0018908.
🟣 Mazda,RX8 SE3P MS Style Rear Spoiler,All variants,2,Spoiler/Wing,17,Standard Spoiler / Wing,130.0,32.0,16.0,14.0,-3.0,-3.0,Exact vehicle + part P75,Low,UPDATE SITE,Matched RX8-RS cleaned historical cartons.
🟣 Mazda,RX8 SE3P RB Style Rear Diffuser,All variants,2,Rear Diffuser,30,Rear Diffuser,151.0,51.0,21.0,33.0,3.0,3.0,Cleaned category P75,Low,UPDATE SITE,Cleaned P75; full diffusers only. Representative carton: B-987-DIF-EPAGT / OD-0018908.
